requestId,type,recordId,verdict,timeout,submit_ms,e2e_ms
qual-r-60633-10,real,12,1,0,26.35,138.07
qual-r-60633-11,real,13,1,0,26.07,137.52
qual-r-60633-12,real,15,1,0,26.11,138.44
qual-r-60633-13,real,16,1,0,25.99,137.45
qual-r-60633-14,real,17,1,0,26.30,138.64
qual-r-60633-15,real,18,1,0,30.65,137.26
qual-r-60633-16,real,19,1,0,21.45,50.30
qual-r-60633-17,real,20,1,0,21.66,43.61
qual-r-60633-18,real,21,1,0,20.30,43.81
qual-r-60633-19,real,22,1,0,21.31,42.22
qual-r-60633-2,real,8,1,0,160.39,138.41
qual-r-60633-20,real,24,1,0,21.12,38.37
qual-r-60633-21,real,23,1,0,26.13,50.25
qual-r-60633-22,real,25,1,0,24.67,51.35
qual-r-60633-23,real,26,1,0,16.45,58.35
qual-r-60633-24,real,29,1,0,16.23,58.46
qual-r-60633-25,real,27,1,0,15.24,43.37
qual-r-60633-26,real,31,1,0,15.02,49.98
qual-r-60633-27,real,32,1,0,15.12,58.26
qual-r-60633-28,real,28,1,0,14.84,49.92
qual-r-60633-29,real,30,1,0,14.98,49.87
qual-r-60633-3,real,6,1,0,160.28,138.06
qual-r-60633-30,real,33,1,0,13.74,38.09
qual-r-60633-31,real,34,1,0,26.36,49.38
qual-r-60633-32,real,35,1,0,14.68,24.35
qual-r-60633-33,real,37,1,0,14.33,24.33
qual-r-60633-34,real,36,1,0,17.19,20.66
qual-r-60633-35,real,39,1,0,14.46,42.91
qual-r-60633-36,real,38,1,0,13.77,23.98
qual-r-60633-37,real,40,1,0,14.80,41.49
qual-r-60633-38,real,41,1,0,20.86,35.88
qual-r-60633-39,real,42,1,0,29.09,46.82
qual-r-60633-4,real,9,1,0,160.26,137.54
qual-r-60633-40,real,43,1,0,27.11,47.62
qual-r-60633-41,real,44,1,0,22.92,64.64
qual-r-60633-42,real,45,1,0,22.80,34.98
qual-r-60633-43,real,47,1,0,26.85,49.95
qual-r-60633-44,real,46,1,0,20.62,50.53
qual-r-60633-45,real,48,1,0,25.80,42.02
qual-r-60633-46,real,49,1,0,18.23,27.42
qual-r-60633-47,real,50,1,0,16.49,43.84
qual-r-60633-48,real,51,1,0,16.49,35.77
qual-r-60633-49,real,52,1,0,16.32,36.36
