requestId,type,recordId,verdict,timeout,submit_ms,e2e_ms
qual-r-60633-10,real,12,1,0,14.95,197.23
qual-r-60633-11,real,13,1,0,15.50,197.58
qual-r-60633-12,real,15,1,0,14.91,197.18
qual-r-60633-13,real,16,1,0,16.79,197.23
qual-r-60633-14,real,17,1,0,15.17,197.29
qual-r-60633-15,real,18,1,0,16.83,198.41
qual-r-60633-16,real,19,1,0,15.21,46.30
qual-r-60633-17,real,20,1,0,15.25,21.34
qual-r-60633-18,real,21,1,0,15.12,29.72
qual-r-60633-19,real,22,1,0,14.90,21.49
qual-r-60633-2,real,8,1,0,159.30,199.58
qual-r-60633-20,real,24,1,0,15.90,17.61
qual-r-60633-21,real,23,1,0,15.12,26.90
qual-r-60633-22,real,25,1,0,16.04,20.89
qual-r-60633-23,real,26,1,0,14.26,17.92
qual-r-60633-24,real,29,1,0,19.72,30.97
qual-r-60633-25,real,27,1,0,15.95,30.04
qual-r-60633-26,real,31,1,0,18.69,26.17
qual-r-60633-27,real,32,1,0,19.70,33.19
qual-r-60633-28,real,28,1,0,16.34,43.64
qual-r-60633-29,real,30,1,0,15.54,20.36
qual-r-60633-3,real,6,1,0,159.32,197.77
qual-r-60633-30,real,33,1,0,14.59,30.86
qual-r-60633-31,real,34,1,0,16.81,31.63
qual-r-60633-32,real,35,1,0,16.06,30.29
qual-r-60633-33,real,37,1,0,15.42,27.51
qual-r-60633-34,real,36,1,0,15.15,32.97
qual-r-60633-35,real,39,1,0,15.69,31.20
qual-r-60633-36,real,38,1,0,17.64,30.87
qual-r-60633-37,real,40,1,0,12.60,26.36
qual-r-60633-38,real,41,1,0,14.85,37.61
qual-r-60633-39,real,42,1,0,13.06,32.77
qual-r-60633-4,real,9,1,0,159.35,198.54
qual-r-60633-40,real,43,1,0,17.45,22.12
qual-r-60633-41,real,44,1,0,15.13,21.67
qual-r-60633-42,real,45,1,0,15.18,22.72
qual-r-60633-43,real,47,1,0,15.20,41.60
qual-r-60633-44,real,46,1,0,16.94,33.36
qual-r-60633-45,real,48,1,0,16.39,32.11
qual-r-60633-46,real,49,1,0,13.68,23.43
qual-r-60633-47,real,50,1,0,18.58,26.25
qual-r-60633-48,real,51,1,0,16.31,26.29
qual-r-60633-49,real,52,1,0,16.35,24.71
qual-r-60633-5,real,5,1,0,159.37,198.06
qual-r-60633-50,real,54,1,0,17.22,24.64
qual-r-60633-51,real,56,1,0,17.43,20.05
qual-r-60633-52,real,53,1,0,15.87,28.91
qual-r-60633-53,real,55,1,0,18.15,27.12
qual-r-60633-54,real,57,1,0,17.91,20.21
qual-r-60633-55,real,58,1,0,19.18,38.07
qual-r-60633-56,real,59,1,0,15.71,25.29
qual-r-60633-57,real,60,1,0,15.20,31.80
qual-r-60633-58,real,62,1,0,15.38,26.49
qual-r-60633-59,real,61,1,0,13.83,25.71
qual-r-60633-6,real,7,1,0,159.19,197.97
qual-r-60633-60,real,63,1,0,14.35,25.88
qual-r-60633-61,real,64,1,0,15.17,38.77
qual-r-60633-62,real,65,1,0,14.47,34.32
qual-r-60633-63,real,66,1,0,15.91,34.54
qual-r-60633-64,real,68,1,0,14.47,29.14
qual-r-60633-65,real,67,1,0,12.92,29.79
qual-r-60633-66,real,69,1,0,13.14,28.81
qual-r-60633-67,real,70,1,0,12.65,28.04
qual-r-60633-68,real,72,1,0,14.16,27.68
qual-r-60633-69,real,71,1,0,11.77,35.70
qual-r-60633-7,real,3,1,0,159.11,198.78
qual-r-60633-70,real,73,1,0,15.04,35.70
qual-r-60633-71,real,74,1,0,12.50,32.28
qual-r-60633-72,real,75,1,0,12.08,31.33
qual-r-60633-73,real,76,1,0,13.07,31.47
qual-r-60633-74,real,77,1,0,11.45,29.75
qual-r-60633-75,real,80,1,0,12.07,33.70
qual-r-60633-76,real,79,1,0,11.89,29.55
qual-r-60633-77,real,78,1,0,11.92,27.20
qual-r-60633-78,real,81,1,0,13.86,25.89
qual-r-60633-79,real,82,1,0,13.59,40.71
qual-r-60633-8,real,14,1,0,15.04,199.02
qual-r-60633-80,real,83,1,0,11.79,31.80
qual-r-60633-81,real,84,1,0,12.10,35.39
qual-r-60633-82,real,85,1,0,10.96,35.44
qual-r-60633-83,real,86,1,0,11.01,26.75
qual-r-60633-84,real,87,1,0,12.38,32.13
qual-r-60633-85,real,88,1,0,14.20,28.05
qual-r-60633-86,real,89,1,0,13.37,30.57
qual-r-60633-87,real,90,1,0,12.17,27.10
qual-r-60633-88,real,91,1,0,15.29,29.15
qual-r-60633-89,real,92,1,0,11.77,30.07
qual-r-60633-9,real,11,1,0,17.13,197.08
qual-r-60633-90,real,93,1,0,15.06,29.38
qual-r-60633-91,real,94,1,0,12.02,26.92
qual-r-60633-92,real,95,1,0,15.97,35.18
qual-r-60633-93,real,96,1,0,13.82,24.25
qual-r-60633-94,real,97,1,0,13.98,35.76
qual-r-60633-95,real,98,1,0,12.78,52.72
qual-r-60633-96,real,99,1,0,12.79,29.79
qual-r-60633-97,real,100,1,0,12.42,24.26
qual-r-60633-98,real,101,1,0,10.67,47.80
qual-r-60633-99,real,103,1,0,10.68,27.00
