seq,concurrency,latency_ms,status,ok
609,500,3245.12,200,1
610,500,3241.98,200,1
611,500,3243.24,200,1
612,500,3211.02,200,1
613,500,3240.48,200,1
614,500,3240.77,200,1
615,500,4241.23,200,1
616,500,5696.25,200,1
617,500,3256.55,200,1
618,500,5713.87,200,1
619,500,2343.57,200,1
620,500,3234.92,200,1
621,500,3234.73,200,1
622,500,3233.39,200,1
623,500,3230.22,200,1
624,500,2335.54,200,1
625,500,4229.91,200,1
626,500,5703.19,200,1
627,500,3234.69,200,1
628,500,5671.44,200,1
629,500,3197.86,200,1
630,500,4181.58,200,1
631,500,3197.27,200,1
632,500,3182.50,200,1
633,500,3179.17,200,1
634,500,3182.17,200,1
635,500,2378.73,200,1
636,500,3242.13,200,1
637,500,3178.32,200,1
638,500,2385.23,200,1
639,500,3239.67,200,1
640,500,3239.18,200,1
641,500,3240.56,200,1
642,500,3239.53,200,1
643,500,3228.56,200,1
644,500,3221.38,200,1
645,500,5156.53,200,1
646,500,3318.90,200,1
647,500,3227.48,200,1
648,500,5187.85,200,1
649,500,5189.44,200,1
650,500,2369.69,200,1
651,500,3227.73,200,1
652,500,3225.38,200,1
653,500,5153.78,200,1
654,500,5186.83,200,1
655,500,3329.46,200,1
656,500,3327.99,200,1
657,500,5894.16,200,1
658,500,5893.78,200,1
659,500,3314.06,200,1
660,500,5140.48,200,1
661,500,3263.66,200,1
662,500,3230.76,200,1
663,500,2233.36,200,1
664,500,3229.49,200,1
665,500,3229.45,200,1
666,500,5163.14,200,1
667,500,5792.83,200,1
668,500,3228.30,200,1
669,500,3228.92,200,1
670,500,2333.88,200,1
671,500,3230.04,200,1
672,500,3256.06,200,1
673,500,3255.93,200,1
674,500,3254.62,200,1
675,500,3254.51,200,1
676,500,5177.29,200,1
677,500,2324.69,200,1
678,500,2323.85,200,1
679,500,3259.75,200,1
680,500,2318.89,200,1
681,500,3242.50,200,1
682,500,3241.56,200,1
683,500,2317.10,200,1
684,500,3241.39,200,1
685,500,3650.99,200,1
686,500,3261.24,200,1
687,500,3298.51,200,1
688,500,3707.23,200,1
689,500,5152.46,200,1
690,500,5890.38,200,1
691,500,3713.90,200,1
692,500,3640.48,200,1
693,500,5080.38,200,1
694,500,5722.65,200,1
695,500,5729.86,200,1
696,500,3644.51,200,1
697,500,2224.56,200,1
698,500,3623.19,200,1
699,500,3209.32,200,1
700,500,3594.60,200,1
701,500,3587.68,200,1
702,500,3586.96,200,1
703,500,3642.84,200,1
704,500,2205.25,200,1
705,500,2215.26,200,1
706,500,3563.83,200,1
707,500,3570.89,200,1
708,500,3547.63,200,1
709,500,2353.48,200,1
710,500,3615.65,200,1
711,500,3544.21,200,1
712,500,2336.42,200,1
713,500,3611.21,200,1
714,500,3611.63,200,1
715,500,3560.17,200,1
716,500,2335.55,200,1
717,500,3610.89,200,1
718,500,3555.65,200,1
719,500,3554.60,200,1
720,500,3609.53,200,1
721,500,3607.22,200,1
722,500,3606.38,200,1
723,500,2273.13,200,1
724,500,2269.24,200,1
725,500,2268.78,200,1
726,500,2255.75,200,1
727,500,3562.92,200,1
728,500,2235.84,200,1
729,500,3547.08,200,1
730,500,2239.93,200,1
731,500,3574.46,200,1
732,500,2222.25,200,1
733,500,2219.81,200,1
734,500,3572.63,200,1
735,500,3553.30,200,1
736,500,3552.96,200,1
737,500,3570.39,200,1
738,500,3586.53,200,1
739,500,3568.34,200,1
740,500,3586.60,200,1
741,500,3570.21,200,1
742,500,3586.18,200,1
743,500,3569.86,200,1
744,500,5145.79,200,1
745,500,3584.34,200,1
746,500,3569.50,200,1
747,500,3582.00,200,1
748,500,5143.03,200,1
749,500,3583.27,200,1
750,500,6678.07,200,1
751,500,3582.32,200,1
752,500,3582.09,200,1
753,500,3580.26,200,1
754,500,3579.75,200,1
755,500,2662.39,200,1
756,500,2650.75,200,1
757,500,2647.64,200,1
758,500,3506.84,200,1
759,500,3499.69,200,1
760,500,3490.47,200,1
761,500,2584.87,200,1
762,500,2582.19,200,1
763,500,6552.78,200,1
764,500,3448.45,200,1
765,500,2542.09,200,1
766,500,2553.30,200,1
767,500,2541.73,200,1
768,500,2540.32,200,1
769,500,3614.24,200,1
770,500,3609.97,200,1
771,500,3612.64,200,1
772,500,5082.82,200,1
773,500,3561.09,200,1
774,500,5069.16,200,1
775,500,3560.90,200,1
776,500,3608.32,200,1
777,500,5066.97,200,1
778,500,3610.65,200,1
779,500,5088.97,200,1
780,500,5085.58,200,1
781,500,5064.94,200,1
782,500,2603.99,200,1
783,500,2586.70,200,1
784,500,3587.25,200,1
785,500,3587.58,200,1
786,500,3589.64,200,1
787,500,2606.35,200,1
788,500,3589.60,200,1
789,500,8107.00,200,1
790,500,3586.57,200,1
791,500,2584.01,200,1
792,500,2601.59,200,1
793,500,2571.60,200,1
794,500,3542.24,200,1
795,500,3541.64,200,1
796,500,3542.00,200,1
797,500,3541.65,200,1
798,500,2565.63,200,1
799,500,4487.59,200,1
800,500,3496.36,200,1
801,500,4518.62,200,1
802,500,3520.47,200,1
803,500,3496.56,200,1
804,500,5025.52,200,1
805,500,4515.26,200,1
806,500,4519.38,200,1
807,500,4469.58,200,1
808,500,4454.07,200,1
809,500,4992.55,200,1
810,500,2521.48,200,1
811,500,4452.53,200,1
812,500,4457.08,200,1
813,500,2628.11,200,1
814,500,4456.22,200,1
815,500,2612.59,200,1
816,500,2632.76,200,1
817,500,2627.97,200,1
818,500,5191.17,200,1
819,500,4988.52,200,1
820,500,4481.12,200,1
821,500,4987.71,200,1
822,500,4482.83,200,1
823,500,5189.30,200,1
824,500,4450.67,200,1
825,500,5189.69,200,1
826,500,4421.70,200,1
827,500,2625.22,200,1
828,500,2629.64,200,1
829,500,3871.89,200,1
830,500,3798.50,200,1
831,500,3871.70,200,1
832,500,3870.42,200,1
833,500,3876.06,200,1
834,500,3870.41,200,1
835,500,3869.49,200,1
836,500,3792.90,200,1
837,500,3873.86,200,1
838,500,3873.73,200,1
839,500,3873.41,200,1
840,500,3777.42,200,1
841,500,3775.55,200,1
842,500,3873.55,200,1
843,500,1950.24,200,1
844,500,3792.67,200,1
845,500,3868.50,200,1
846,500,1950.10,200,1
847,500,2434.71,200,1
848,500,3992.51,200,1
849,500,2436.11,200,1
850,500,2006.39,200,1
851,500,3864.60,200,1
852,500,3866.83,200,1
853,500,4587.92,200,1
854,500,4009.05,200,1
855,500,3890.90,200,1
856,500,5970.35,200,1
857,500,3862.04,200,1
858,500,3861.36,200,1
859,500,3944.66,200,1
860,500,3860.62,200,1
861,500,4602.33,200,1
862,500,3865.60,200,1
863,500,3865.42,200,1
864,500,2426.72,200,1
865,500,2416.68,200,1
866,500,3982.91,200,1
867,500,2426.83,200,1
868,500,3865.14,200,1
869,500,3978.35,200,1
870,500,4000.93,200,1
871,500,3976.48,200,1
872,500,4003.32,200,1
873,500,3976.25,200,1
874,500,4617.35,200,1
875,500,4625.12,200,1
876,500,4616.50,200,1
877,500,4002.98,200,1
878,500,4595.16,200,1
879,500,4002.54,200,1
880,500,3975.31,200,1
881,500,4001.36,200,1
882,500,4001.22,200,1
883,500,3998.19,200,1
884,500,3974.08,200,1
885,500,5556.77,200,1
886,500,4000.61,200,1
887,500,3998.08,200,1
888,500,4000.04,200,1
889,500,5555.41,200,1
890,500,3996.61,200,1
891,500,3972.42,200,1
892,500,3422.97,200,1
893,500,4085.58,200,1
894,500,3448.82,200,1
895,500,3448.76,200,1
896,500,3402.18,200,1
897,500,3445.86,200,1
898,500,3467.47,200,1
899,500,3440.69,200,1
900,500,3434.16,200,1
901,500,3466.26,200,1
902,500,3434.60,200,1
903,500,3432.92,200,1
904,500,3432.41,200,1
905,500,3432.08,200,1
906,500,3430.80,200,1
907,500,3463.38,200,1
908,500,3463.59,200,1
909,500,1868.32,200,1
910,500,3450.51,200,1
911,500,3450.26,200,1
912,500,4913.02,200,1
913,500,3445.54,200,1
914,500,1879.75,200,1
915,500,1878.91,200,1
916,500,3484.08,200,1
917,500,3439.45,200,1
918,500,5637.18,200,1
919,500,3422.52,200,1
920,500,5637.28,200,1
921,500,3464.49,200,1
922,500,1846.62,200,1
923,500,3384.50,200,1
924,500,3436.22,200,1
925,500,1816.34,200,1
926,500,3376.53,200,1
927,500,3419.81,200,1
928,500,3432.44,200,1
929,500,3432.39,200,1
930,500,3418.99,200,1
931,500,4844.80,200,1
932,500,3477.21,200,1
933,500,2004.55,200,1
934,500,3463.10,200,1
935,500,3418.38,200,1
936,500,3454.10,200,1
937,500,3435.99,200,1
938,500,1975.17,200,1
939,500,3435.84,200,1
940,500,1970.08,200,1
941,500,1969.48,200,1
942,500,3429.19,200,1
943,500,1969.20,200,1
944,500,1971.25,200,1
945,500,1971.28,200,1
946,500,4985.18,200,1
947,500,1968.90,200,1
948,500,3446.87,200,1
949,500,1947.76,200,1
950,500,3424.93,200,1
951,500,1964.29,200,1
952,500,1963.63,200,1
953,500,3383.81,200,1
954,500,3394.08,200,1
955,500,3393.92,200,1
956,500,3393.89,200,1
957,500,3399.35,200,1
958,500,3396.54,200,1
959,500,3392.60,200,1
960,500,3395.62,200,1
961,500,3395.37,200,1
962,500,3391.88,200,1
963,500,3468.17,200,1
964,500,3436.20,200,1
965,500,3440.66,200,1
966,500,3431.39,200,1
967,500,2910.76,200,1
968,500,3443.52,200,1
969,500,3673.79,200,1
970,500,2903.95,200,1
971,500,2935.18,200,1
972,500,3441.74,200,1
973,500,3644.31,200,1
974,500,2902.26,200,1
975,500,3642.41,200,1
976,500,3672.74,200,1
977,500,5022.12,200,1
978,500,3670.01,200,1
979,500,3644.01,200,1
980,500,3642.14,200,1
981,500,3643.39,200,1
982,500,3642.22,200,1
983,500,3597.00,200,1
984,500,2865.53,200,1
985,500,2852.57,200,1
986,500,3587.77,200,1
987,500,3586.05,200,1
988,500,5000.71,200,1
989,500,3555.35,200,1
990,500,3561.63,200,1
991,500,3555.28,200,1
992,500,3559.60,200,1
993,500,3552.74,200,1
994,500,4974.00,200,1
995,500,3552.31,200,1
996,500,3658.91,200,1
997,500,5020.73,200,1
998,500,3551.14,200,1
999,500,2910.13,200,1
1000,500,3549.58,200,1
1001,500,3654.88,200,1
1002,500,2913.66,200,1
1003,500,2913.74,200,1
1004,500,3650.23,200,1
1005,500,3652.10,200,1
1006,500,2907.87,200,1
1007,500,3668.88,200,1
1008,500,2910.98,200,1
1009,500,5016.01,200,1
1010,500,5014.30,200,1
1011,500,3647.26,200,1
1012,500,3647.35,200,1
1013,500,3594.57,200,1
1014,500,3610.23,200,1
1015,500,2876.59,200,1
1016,500,2970.01,200,1
1017,500,4552.59,200,1
1018,500,2972.24,200,1
1019,500,3588.59,200,1
1020,500,3589.90,200,1
1021,500,6511.07,200,1
1022,500,3591.01,200,1
1023,500,3585.64,200,1
1024,500,3583.89,200,1
1025,500,2966.73,200,1
1026,500,2990.30,200,1
1027,500,3643.73,200,1
1028,500,3582.65,200,1
1029,500,3583.48,200,1
1030,500,3581.98,200,1
1031,500,3659.76,200,1
1032,500,2957.75,200,1
1033,500,4511.64,200,1
1034,500,6589.41,200,1
1035,500,3645.99,200,1
1036,500,4422.87,200,1
1037,500,3654.08,200,1
1038,500,5214.28,200,1
1039,500,3653.42,200,1
1040,500,2977.16,200,1
1041,500,6729.93,200,1
1042,500,3653.89,200,1
1043,500,8530.42,200,1
1044,500,3535.11,200,1
1045,500,2854.97,200,1
1046,500,6596.99,200,1
1047,500,5028.05,200,1
1048,500,5121.18,200,1
1049,500,4413.67,200,1
1050,500,6460.77,200,1
1051,500,3528.96,200,1
1052,500,3526.29,200,1
1053,500,3519.54,200,1
1054,500,4402.61,200,1
1055,500,4402.71,200,1
1056,500,5116.00,200,1
1057,500,5109.22,200,1
1058,500,4401.74,200,1
1059,500,4465.85,200,1
1060,500,2929.82,200,1
1061,500,4336.24,200,1
1062,500,4458.36,200,1
1063,500,4457.83,200,1
1064,500,4464.01,200,1
1065,500,2928.54,200,1
1066,500,4462.37,200,1
1067,500,2924.38,200,1
1068,500,2924.43,200,1
1069,500,5123.84,200,1
1070,500,5139.00,200,1
1071,500,2925.90,200,1
1072,500,2922.99,200,1
1073,500,4446.47,200,1
1074,500,4047.57,200,1
1075,500,4035.48,200,1
1076,500,3897.01,200,1
1077,500,4039.84,200,1
1078,500,2529.99,200,1
1079,500,4014.51,200,1
1080,500,4013.66,200,1
1081,500,4019.71,200,1
1082,500,4013.69,200,1
1083,500,4014.77,200,1
