seq,concurrency,latency_ms,status,ok
24400,500,3.00,429,0
24500,500,1.44,429,0
24600,500,1.96,429,0
24700,500,1.42,429,0
24800,500,1.18,429,0
24900,500,1.54,429,0
25000,500,1.54,429,0
25100,500,1.77,429,0
25200,500,1.28,429,0
25300,500,2.97,429,0
25400,500,1.73,429,0
25500,500,2.98,429,0
25600,500,2.06,429,0
25700,500,2.18,429,0
25800,500,1.23,429,0
25900,500,3.05,429,0
26000,500,1.84,429,0
26100,500,2.51,429,0
26200,500,1.70,429,0
26300,500,1.99,429,0
26400,500,2.70,429,0
26500,500,2.27,429,0
26600,500,1.51,429,0
26700,500,1.25,429,0
26800,500,2.24,429,0
26900,500,3.90,429,0
27000,500,1.86,429,0
27100,500,3.73,429,0
27200,500,6.17,429,0
27300,500,3.28,429,0
27400,500,2.53,429,0
27500,500,3.02,429,0
27600,500,9.69,429,0
27700,500,1.91,429,0
27800,500,4.09,429,0
27900,500,3.19,429,0
28000,500,2.12,429,0
28100,500,1.90,429,0
28200,500,2.85,429,0
28300,500,2.50,429,0
28400,500,1.14,429,0
28500,500,1.70,429,0
28600,500,1.75,429,0
28700,500,1.22,429,0
28800,500,1.97,429,0
28900,500,1.86,429,0
29000,500,1.60,429,0
29100,500,0.85,429,0
29200,500,1.60,429,0
29300,500,2.58,429,0
29400,500,1.62,429,0
29500,500,2.07,429,0
29600,500,1.64,429,0
29700,500,1.93,429,0
29800,500,1.89,429,0
29900,500,0.89,429,0
30000,500,1.25,429,0
30100,500,3.44,429,0
30200,500,2.33,429,0
30300,500,1.93,429,0
30400,500,3.72,429,0
30500,500,1.97,429,0
30600,500,21.72,429,0
30700,500,1.90,429,0
30800,500,1.71,429,0
30900,500,2.22,429,0
31000,500,2.60,429,0
31100,500,2.90,429,0
31200,500,2.32,429,0
31300,500,2.76,429,0
31400,500,4.08,429,0
31500,500,2.46,429,0
31600,500,2.38,429,0
31700,500,2.79,429,0
31800,500,2.26,429,0
31900,500,2.98,429,0
32000,500,3.07,429,0
32100,500,2.18,429,0
32200,500,6.83,429,0
32300,500,2.54,429,0
32400,500,4.51,429,0
32500,500,3.42,429,0
32600,500,3.78,429,0
32700,500,5761.62,200,1
32800,500,4754.00,200,1
32900,500,0.72,429,0
33000,500,0.52,429,0
33100,500,0.42,429,0
33200,500,0.37,429,0
33300,500,0.48,429,0
33400,500,0.71,429,0
33500,500,0.39,429,0
33600,500,0.29,429,0
33700,500,0.51,429,0
33800,500,0.83,429,0
33900,500,0.89,429,0
34000,500,0.74,429,0
34100,500,0.54,429,0
34200,500,0.60,429,0
34300,500,0.30,429,0
34400,500,0.40,429,0
34500,500,0.34,429,0
34600,500,0.21,429,0
34700,500,0.49,429,0
34800,500,0.50,429,0
34900,500,0.43,429,0
35000,500,0.54,429,0
35100,500,0.31,429,0
35200,500,0.63,429,0
35300,500,1.58,429,0
35400,500,2.45,429,0
35500,500,0.85,429,0
35600,500,2.86,429,0
35700,500,4.92,429,0
35800,500,2.21,429,0
