seq,concurrency,latency_ms,status,ok
748,1000,286.56,EXCEPTION,0
749,1000,17713.84,200,1
750,1000,19278.18,200,1
751,1000,290.35,EXCEPTION,0
752,1000,19045.81,200,1
753,1000,213.26,EXCEPTION,0
754,1000,17592.45,200,1
755,1000,20996.37,200,1
756,1000,17872.73,200,1
757,1000,17580.89,200,1
758,1000,216.16,EXCEPTION,0
759,1000,19473.38,200,1
760,1000,18003.33,200,1
761,1000,17578.74,200,1
762,1000,20860.46,200,1
763,1000,18594.76,200,1
764,1000,17694.84,200,1
765,1000,199.85,EXCEPTION,0
766,1000,306.61,EXCEPTION,0
767,1000,21104.13,200,1
768,1000,16693.92,200,1
769,1000,283.37,EXCEPTION,0
770,1000,17880.15,200,1
771,1000,294.83,EXCEPTION,0
772,1000,17998.29,200,1
773,1000,21167.27,200,1
774,1000,198.93,EXCEPTION,0
775,1000,20822.07,200,1
776,1000,285.34,EXCEPTION,0
777,1000,201.07,EXCEPTION,0
778,1000,346.36,EXCEPTION,0
779,1000,196.54,EXCEPTION,0
780,1000,198.11,EXCEPTION,0
781,1000,20014.68,200,1
782,1000,216.66,EXCEPTION,0
783,1000,21107.08,200,1
784,1000,201.50,EXCEPTION,0
785,1000,20801.39,200,1
786,1000,280.12,EXCEPTION,0
787,1000,212.52,EXCEPTION,0
788,1000,195.88,EXCEPTION,0
789,1000,199.35,EXCEPTION,0
790,1000,18151.69,200,1
791,1000,217.98,EXCEPTION,0
792,1000,19279.24,200,1
793,1000,210.19,EXCEPTION,0
794,1000,17543.21,200,1
795,1000,17862.54,200,1
796,1000,202.55,EXCEPTION,0
797,1000,195.93,EXCEPTION,0
798,1000,196.57,EXCEPTION,0
799,1000,216.27,EXCEPTION,0
800,1000,19522.91,200,1
801,1000,213.99,EXCEPTION,0
802,1000,213.14,EXCEPTION,0
803,1000,19741.53,200,1
804,1000,280.21,EXCEPTION,0
805,1000,197.44,EXCEPTION,0
806,1000,198.61,EXCEPTION,0
807,1000,220.43,EXCEPTION,0
808,1000,19730.13,200,1
809,1000,205.09,EXCEPTION,0
810,1000,208.76,EXCEPTION,0
811,1000,18186.48,200,1
812,1000,221.50,EXCEPTION,0
813,1000,198.44,EXCEPTION,0
814,1000,214.38,EXCEPTION,0
815,1000,299.78,EXCEPTION,0
816,1000,280.23,EXCEPTION,0
817,1000,21149.89,200,1
818,1000,201.10,EXCEPTION,0
819,1000,211.04,EXCEPTION,0
820,1000,20443.77,200,1
821,1000,21128.68,200,1
822,1000,310.09,EXCEPTION,0
823,1000,203.10,EXCEPTION,0
824,1000,19642.62,200,1
825,1000,204.37,EXCEPTION,0
826,1000,194.26,EXCEPTION,0
