seq,concurrency,latency_ms,status,ok
360,500,205.19,EXCEPTION,0
361,500,161.49,EXCEPTION,0
362,500,9522.09,200,1
363,500,191.07,EXCEPTION,0
364,500,178.75,EXCEPTION,0
365,500,190.62,EXCEPTION,0
366,500,175.89,EXCEPTION,0
367,500,14036.30,200,1
368,500,178.40,EXCEPTION,0
369,500,146.43,EXCEPTION,0
370,500,164.86,EXCEPTION,0
371,500,158.83,EXCEPTION,0
372,500,139.42,EXCEPTION,0
373,500,163.52,EXCEPTION,0
374,500,178.29,EXCEPTION,0
375,500,145.45,EXCEPTION,0
376,500,206.55,EXCEPTION,0
377,500,167.37,EXCEPTION,0
378,500,167.56,EXCEPTION,0
379,500,173.32,EXCEPTION,0
380,500,167.46,EXCEPTION,0
381,500,168.87,EXCEPTION,0
382,500,177.53,EXCEPTION,0
383,500,248.42,EXCEPTION,0
384,500,164.71,EXCEPTION,0
385,500,9415.00,200,1
386,500,174.05,EXCEPTION,0
387,500,146.53,EXCEPTION,0
388,500,202.07,EXCEPTION,0
389,500,158.21,EXCEPTION,0
390,500,175.50,EXCEPTION,0
391,500,164.36,EXCEPTION,0
392,500,202.13,EXCEPTION,0
393,500,9488.55,200,1
394,500,171.90,EXCEPTION,0
395,500,144.98,EXCEPTION,0
396,500,10598.88,200,1
397,500,162.03,EXCEPTION,0
398,500,175.98,EXCEPTION,0
399,500,8383.69,200,1
400,500,145.65,EXCEPTION,0
401,500,8377.55,200,1
402,500,161.87,EXCEPTION,0
403,500,14375.24,200,1
404,500,9742.33,200,1
405,500,8877.76,200,1
406,500,9698.55,200,1
407,500,9418.96,200,1
408,500,7884.21,200,1
409,500,7848.82,200,1
410,500,8153.72,200,1
411,500,8335.76,200,1
412,500,7837.95,200,1
413,500,7854.43,200,1
414,500,8128.10,200,1
415,500,8413.31,200,1
416,500,8344.64,200,1
417,500,10020.06,200,1
418,500,11677.37,200,1
419,500,9983.55,200,1
420,500,8115.65,200,1
421,500,7838.18,200,1
422,500,8629.85,200,1
423,500,9748.19,200,1
424,500,8591.64,200,1
425,500,9141.09,200,1
426,500,8377.00,200,1
427,500,8091.67,200,1
428,500,8114.94,200,1
429,500,8900.87,200,1
430,500,8117.27,200,1
431,500,8643.34,200,1
432,500,8121.27,200,1
433,500,8599.23,200,1
434,500,8688.23,200,1
435,500,8616.12,200,1
436,500,8388.01,200,1
437,500,9426.98,200,1
438,500,8106.46,200,1
439,500,8587.39,200,1
440,500,8333.73,200,1
441,500,8080.26,200,1
442,500,8637.09,200,1
443,500,8659.50,200,1
444,500,8636.82,200,1
445,500,8079.15,200,1
446,500,9130.18,200,1
447,500,8378.22,200,1
448,500,8879.38,200,1
449,500,8882.40,200,1
450,500,15994.05,200,1
451,500,11705.71,200,1
452,500,11132.64,200,1
453,500,8906.45,200,1
454,500,8943.71,200,1
455,500,9214.21,200,1
456,500,14319.09,200,1
457,500,14316.36,200,1
458,500,8915.94,200,1
459,500,9166.03,200,1
460,500,14332.38,200,1
461,500,9175.68,200,1
462,500,8917.16,200,1
463,500,9708.90,200,1
464,500,14539.25,200,1
465,500,8957.41,200,1
466,500,14327.86,200,1
467,500,9148.89,200,1
468,500,9184.56,200,1
469,500,9955.46,200,1
470,500,8924.91,200,1
471,500,11349.95,200,1
472,500,10563.24,200,1
473,500,11119.80,200,1
474,500,9756.06,200,1
475,500,10197.30,200,1
476,500,9467.53,200,1
477,500,13024.36,200,1
478,500,14574.52,200,1
479,500,9997.59,200,1
480,500,9458.32,200,1
481,500,10298.52,200,1
482,500,9681.85,200,1
483,500,14406.39,200,1
484,500,10001.94,200,1
485,500,9431.02,200,1
486,500,9984.94,200,1
487,500,10254.93,200,1
488,500,9188.83,200,1
489,500,9942.65,200,1
490,500,9710.68,200,1
491,500,10512.49,200,1
492,500,9723.05,200,1
493,500,9448.72,200,1
494,500,9745.02,200,1
495,500,9482.01,200,1
496,500,9773.44,200,1
497,500,13084.44,200,1
498,500,10904.47,200,1
499,500,9973.54,200,1
500,500,10187.13,200,1
501,500,10719.27,200,1
502,500,10471.61,200,1
503,500,10824.68,200,1
504,500,10192.79,200,1
505,500,10536.70,200,1
506,500,12101.86,200,1
507,500,10142.48,200,1
508,500,11608.56,200,1
509,500,10481.22,200,1
510,500,11015.27,200,1
511,500,9932.20,200,1
512,500,10473.02,200,1
513,500,9959.83,200,1
514,500,14495.50,200,1
515,500,12721.11,200,1
516,500,10221.06,200,1
517,500,10231.71,200,1
518,500,10207.86,200,1
519,500,10725.83,200,1
520,500,13667.50,200,1
521,500,10498.44,200,1
522,500,10750.58,200,1
523,500,10800.48,200,1
524,500,11359.18,200,1
525,500,10506.30,200,1
526,500,11074.34,200,1
527,500,10425.80,200,1
528,500,10237.13,200,1
529,500,10757.60,200,1
530,500,10769.64,200,1
531,500,10760.75,200,1
532,500,13297.06,200,1
533,500,13304.86,200,1
534,500,10799.82,200,1
535,500,11085.28,200,1
536,500,12607.59,200,1
537,500,11253.70,200,1
538,500,11030.94,200,1
539,500,11296.29,200,1
540,500,11802.06,200,1
541,500,13705.02,200,1
542,500,11072.89,200,1
543,500,11295.54,200,1
544,500,11037.67,200,1
545,500,12569.23,200,1
546,500,11327.06,200,1
547,500,12368.94,200,1
548,500,11086.57,200,1
549,500,11301.86,200,1
550,500,11294.13,200,1
551,500,11536.78,200,1
552,500,13303.20,200,1
553,500,13632.87,200,1
554,500,12084.51,200,1
555,500,11851.39,200,1
556,500,11334.28,200,1
557,500,11520.07,200,1
558,500,11765.15,200,1
559,500,11719.72,200,1
560,500,13929.52,200,1
561,500,12046.08,200,1
562,500,11472.30,200,1
563,500,11471.34,200,1
564,500,11522.15,200,1
565,500,12567.93,200,1
566,500,11322.27,200,1
567,500,12383.20,200,1
568,500,11502.91,200,1
569,500,11569.98,200,1
570,500,12108.88,200,1
571,500,12060.94,200,1
572,500,13224.57,200,1
573,500,13352.18,200,1
574,500,13929.80,200,1
575,500,11742.77,200,1
576,500,12578.25,200,1
577,500,11702.97,200,1
578,500,11789.73,200,1
579,500,13696.78,200,1
580,500,12268.68,200,1
581,500,12931.45,200,1
582,500,12063.42,200,1
583,500,11983.15,200,1
584,500,12329.94,200,1
585,500,12911.20,200,1
586,500,11769.66,200,1
587,500,13297.51,200,1
588,500,11792.26,200,1
589,500,11974.94,200,1
590,500,12353.06,200,1
591,500,13297.47,200,1
592,500,12909.51,200,1
593,500,13278.36,200,1
594,500,13908.24,200,1
595,500,12073.63,200,1
596,500,12292.51,200,1
597,500,12285.03,200,1
598,500,12085.06,200,1
599,500,13882.84,200,1
600,500,12855.26,200,1
601,500,12608.42,200,1
602,500,12956.22,200,1
603,500,12357.88,200,1
604,500,12539.50,200,1
605,500,14210.16,200,1
606,500,12249.24,200,1
607,500,13534.26,200,1
608,500,12573.63,200,1
609,500,12278.28,200,1
610,500,12500.51,200,1
611,500,12608.17,200,1
612,500,13226.13,200,1
613,500,13851.74,200,1
614,500,13523.27,200,1
615,500,13178.85,200,1
616,500,12979.34,200,1
617,500,12955.92,200,1
618,500,12991.80,200,1
619,500,13930.75,200,1
620,500,13599.02,200,1
621,500,13616.46,200,1
622,500,13542.40,200,1
623,500,13556.10,200,1
624,500,13907.25,200,1
625,500,13915.39,200,1
626,500,13952.37,200,1
627,500,14088.24,200,1
628,500,14091.88,200,1
629,500,14170.75,200,1
630,500,14344.24,200,1
631,500,14341.43,200,1
632,500,14427.68,200,1
633,500,14346.12,200,1
634,500,14390.86,200,1
635,500,14405.20,200,1
636,500,14396.28,200,1
637,500,14324.50,200,1
638,500,14319.56,200,1
639,500,14350.02,200,1
640,500,14347.40,200,1
641,500,19297.09,200,1
642,500,14401.15,200,1
643,500,14357.13,200,1
644,500,14436.44,200,1
645,500,14408.06,200,1
646,500,14402.69,200,1
647,500,14395.83,200,1
648,500,14400.96,200,1
649,500,14424.82,200,1
650,500,14419.03,200,1
651,500,14475.26,200,1
652,500,14439.21,200,1
653,500,14431.05,200,1
654,500,14487.13,200,1
655,500,14488.65,200,1
656,500,14515.08,200,1
657,500,14341.16,200,1
658,500,14334.36,200,1
659,500,14344.55,200,1
660,500,14359.42,200,1
661,500,14344.16,200,1
662,500,14416.88,200,1
663,500,14356.99,200,1
664,500,14400.87,200,1
665,500,14417.09,200,1
666,500,14459.73,200,1
667,500,14313.73,200,1
668,500,14306.48,200,1
669,500,14308.81,200,1
670,500,14310.73,200,1
671,500,14328.22,200,1
672,500,14323.01,200,1
673,500,14364.90,200,1
674,500,14351.75,200,1
675,500,14391.71,200,1
676,500,14362.42,200,1
677,500,14274.49,200,1
678,500,9370.67,200,1
679,500,14269.28,200,1
680,500,14272.18,200,1
681,500,14285.38,200,1
682,500,14286.74,200,1
683,500,14329.81,200,1
684,500,14316.21,200,1
685,500,14328.93,200,1
686,500,14334.82,200,1
687,500,14169.42,200,1
688,500,14174.47,200,1
689,500,14164.87,200,1
690,500,14161.87,200,1
691,500,14221.35,200,1
692,500,14179.51,200,1
693,500,14184.06,200,1
694,500,14227.16,200,1
695,500,14220.52,200,1
696,500,14234.38,200,1
697,500,14115.85,200,1
698,500,14111.97,200,1
699,500,14106.55,200,1
700,500,14105.58,200,1
701,500,14128.09,200,1
702,500,14131.95,200,1
703,500,14167.92,200,1
704,500,14169.09,200,1
705,500,14172.12,200,1
706,500,14191.35,200,1
707,500,14098.31,200,1
708,500,14097.85,200,1
709,500,14090.15,200,1
710,500,14087.95,200,1
711,500,14111.79,200,1
712,500,14112.13,200,1
713,500,14155.43,200,1
714,500,14157.66,200,1
715,500,14163.79,200,1
716,500,14177.88,200,1
717,500,14065.79,200,1
718,500,14063.60,200,1
719,500,14059.77,200,1
720,500,14052.56,200,1
721,500,14077.52,200,1
722,500,14090.46,200,1
723,500,14133.12,200,1
724,500,14141.05,200,1
725,500,14150.73,200,1
726,500,14182.65,200,1
727,500,14097.93,200,1
728,500,14101.23,200,1
729,500,14090.54,200,1
730,500,14096.35,200,1
731,500,14114.42,200,1
732,500,14133.13,200,1
733,500,14173.75,200,1
734,500,14175.87,200,1
735,500,14178.51,200,1
736,500,14190.53,200,1
737,500,14134.60,200,1
738,500,14116.91,200,1
739,500,14116.44,200,1
740,500,14121.45,200,1
741,500,14144.25,200,1
742,500,14168.49,200,1
743,500,14219.30,200,1
744,500,14227.36,200,1
745,500,14241.91,200,1
746,500,14247.52,200,1
747,500,14183.27,200,1
748,500,14175.58,200,1
749,500,14164.02,200,1
750,500,14186.49,200,1
751,500,14200.20,200,1
752,500,14212.60,200,1
753,500,14261.72,200,1
754,500,14267.04,200,1
755,500,14248.03,200,1
756,500,14269.72,200,1
757,500,14226.50,200,1
758,500,14204.34,200,1
759,500,14211.17,200,1
760,500,14224.14,200,1
761,500,14242.89,200,1
762,500,14245.83,200,1
763,500,14295.05,200,1
764,500,14286.09,200,1
765,500,14289.75,200,1
766,500,14308.32,200,1
767,500,14253.10,200,1
768,500,14229.28,200,1
769,500,14229.78,200,1
770,500,14232.12,200,1
771,500,14250.20,200,1
772,500,14244.03,200,1
773,500,14281.72,200,1
774,500,14278.26,200,1
775,500,14272.37,200,1
776,500,14277.49,200,1
777,500,14144.94,200,1
778,500,14138.78,200,1
779,500,14137.70,200,1
780,500,14152.55,200,1
781,500,14161.88,200,1
782,500,14166.70,200,1
783,500,14208.33,200,1
784,500,14196.81,200,1
785,500,14202.75,200,1
786,500,14212.93,200,1
787,500,14127.50,200,1
788,500,14119.14,200,1
789,500,14120.81,200,1
790,500,14127.15,200,1
791,500,14141.77,200,1
792,500,14137.04,200,1
793,500,14178.76,200,1
794,500,14184.43,200,1
795,500,14176.35,200,1
796,500,14186.21,200,1
797,500,14143.80,200,1
798,500,14135.84,200,1
799,500,14135.53,200,1
800,500,14146.56,200,1
801,500,14207.33,200,1
802,500,14167.56,200,1
803,500,14164.26,200,1
804,500,14211.73,200,1
805,500,14210.26,200,1
806,500,14212.25,200,1
807,500,14068.86,200,1
808,500,14064.06,200,1
809,500,14073.22,200,1
810,500,14090.11,200,1
811,500,14098.80,200,1
812,500,9214.79,200,1
813,500,14104.55,200,1
814,500,14138.83,200,1
815,500,14146.70,200,1
816,500,14156.60,200,1
817,500,14099.16,200,1
818,500,14092.99,200,1
819,500,14101.93,200,1
820,500,14107.32,200,1
821,500,14118.34,200,1
822,500,14139.06,200,1
823,500,14160.03,200,1
824,500,14163.54,200,1
825,500,14161.06,200,1
826,500,14164.12,200,1
827,500,14077.14,200,1
828,500,14068.33,200,1
829,500,14079.06,200,1
830,500,14087.51,200,1
831,500,14088.28,200,1
832,500,14113.20,200,1
833,500,14151.85,200,1
834,500,14157.95,200,1
835,500,14159.83,200,1
836,500,14160.82,200,1
837,500,14080.93,200,1
838,500,14072.78,200,1
839,500,14085.35,200,1
840,500,14097.31,200,1
841,500,14096.07,200,1
842,500,14113.21,200,1
843,500,14147.13,200,1
844,500,14153.80,200,1
845,500,14160.41,200,1
846,500,14154.20,200,1
847,500,14046.90,200,1
848,500,14049.74,200,1
849,500,14060.10,200,1
850,500,14067.33,200,1
851,500,14068.60,200,1
852,500,14091.87,200,1
853,500,14112.76,200,1
854,500,14125.95,200,1
855,500,14118.86,200,1
856,500,14122.70,200,1
857,500,14060.31,200,1
858,500,14065.14,200,1
859,500,14076.76,200,1
860,500,14079.00,200,1
861,500,14084.49,200,1
862,500,14110.05,200,1
863,500,14134.43,200,1
864,500,14147.55,200,1
865,500,14136.51,200,1
866,500,14135.50,200,1
867,500,14078.25,200,1
868,500,14078.19,200,1
869,500,14084.75,200,1
870,500,14087.92,200,1
871,500,14089.94,200,1
872,500,14119.32,200,1
873,500,14147.63,200,1
874,500,14179.68,200,1
875,500,14155.22,200,1
876,500,14166.70,200,1
877,500,14093.33,200,1
878,500,14092.19,200,1
879,500,14087.10,200,1
880,500,14088.62,200,1
881,500,14089.77,200,1
882,500,14119.07,200,1
883,500,14145.45,200,1
884,500,14153.48,200,1
885,500,14155.54,200,1
886,500,14150.04,200,1
887,500,14049.02,200,1
888,500,14048.39,200,1
889,500,14045.06,200,1
890,500,14045.64,200,1
891,500,14046.01,200,1
892,500,14071.74,200,1
893,500,14100.76,200,1
894,500,14102.66,200,1
895,500,14097.34,200,1
896,500,14081.21,200,1
897,500,14025.61,200,1
898,500,14023.92,200,1
899,500,14020.83,200,1
900,500,14027.94,200,1
901,500,14018.63,200,1
902,500,14053.01,200,1
903,500,14088.21,200,1
904,500,14087.57,200,1
905,500,14096.05,200,1
906,500,14073.10,200,1
907,500,14036.69,200,1
908,500,22538.61,200,1
909,500,14034.92,200,1
910,500,14031.17,200,1
911,500,14024.06,200,1
912,500,14056.38,200,1
913,500,14091.36,200,1
914,500,14099.26,200,1
915,500,14094.74,200,1
916,500,14080.05,200,1
917,500,14040.09,200,1
918,500,14035.39,200,1
919,500,14044.94,200,1
920,500,14037.64,200,1
921,500,14026.89,200,1
922,500,14105.81,200,1
923,500,14073.06,200,1
924,500,14106.70,200,1
925,500,14096.08,200,1
926,500,14072.52,200,1
927,500,14042.85,200,1
928,500,14027.31,200,1
929,500,14050.36,200,1
930,500,14046.60,200,1
931,500,14042.11,200,1
932,500,14083.42,200,1
933,500,14118.88,200,1
934,500,14111.96,200,1
935,500,14109.60,200,1
936,500,14101.86,200,1
937,500,14113.69,200,1
938,500,14110.23,200,1
939,500,14105.91,200,1
940,500,14093.44,200,1
941,500,14087.36,200,1
942,500,14123.42,200,1
943,500,14150.32,200,1
944,500,14147.90,200,1
945,500,14132.40,200,1
946,500,14124.51,200,1
947,500,14101.31,200,1
948,500,14099.51,200,1
949,500,14093.75,200,1
950,500,14092.39,200,1
951,500,14084.33,200,1
952,500,14126.84,200,1
953,500,14152.44,200,1
954,500,14137.50,200,1
955,500,14141.44,200,1
956,500,14124.58,200,1
957,500,14093.52,200,1
958,500,14089.91,200,1
959,500,14077.68,200,1
960,500,14073.00,200,1
961,500,14070.96,200,1
962,500,14106.25,200,1
963,500,14126.08,200,1
964,500,14124.80,200,1
965,500,14121.14,200,1
966,500,14112.67,200,1
967,500,14088.52,200,1
968,500,14086.27,200,1
969,500,14069.90,200,1
970,500,14069.38,200,1
971,500,14071.37,200,1
972,500,14099.22,200,1
973,500,14129.89,200,1
974,500,14128.01,200,1
975,500,14136.28,200,1
976,500,14124.22,200,1
977,500,14102.70,200,1
978,500,14082.38,200,1
979,500,14048.27,200,1
980,500,14046.64,200,1
981,500,14051.45,200,1
982,500,14077.46,200,1
983,500,14096.79,200,1
984,500,14088.94,200,1
985,500,14093.44,200,1
986,500,14079.89,200,1
987,500,14039.91,200,1
988,500,14040.25,200,1
989,500,14009.89,200,1
990,500,14014.09,200,1
991,500,14015.50,200,1
992,500,14050.03,200,1
993,500,14059.77,200,1
994,500,14059.84,200,1
995,500,14061.26,200,1
996,500,14050.58,200,1
997,500,14490.59,200,1
998,500,14965.43,200,1
999,500,14939.80,200,1
1000,500,14931.41,200,1
1001,500,14927.78,200,1
1002,500,14919.61,200,1
1003,500,14891.10,200,1
1004,500,14888.92,200,1
1005,500,14881.22,200,1
1006,500,14872.60,200,1
1007,500,14698.03,200,1
1008,500,15792.95,200,1
1009,500,15747.12,200,1
1010,500,15748.16,200,1
1011,500,15752.14,200,1
1012,500,15741.58,200,1
1013,500,15713.39,200,1
1014,500,22016.06,200,1
1015,500,15699.26,200,1
1016,500,15690.28,200,1
1017,500,16053.72,200,1
1018,500,16067.46,200,1
1019,500,16024.13,200,1
1020,500,16023.72,200,1
