seq,concurrency,latency_ms,status,ok
251,100,1177.88,200,1
252,100,1558.67,200,1
253,100,1556.77,200,1
254,100,1555.67,200,1
255,100,1551.91,200,1
256,100,1554.92,200,1
257,100,1537.79,200,1
258,100,1473.50,200,1
259,100,1411.56,200,1
260,100,1423.40,200,1
261,100,1426.59,200,1
262,100,1408.12,200,1
263,100,1417.18,200,1
264,100,157.34,200,1
265,100,1424.34,200,1
266,100,1410.80,200,1
267,100,1412.91,200,1
268,100,1419.74,200,1
269,100,1415.57,200,1
270,100,1406.07,200,1
271,100,1414.88,200,1
272,100,1398.04,200,1
273,100,1414.64,200,1
274,100,1372.06,200,1
275,100,966.20,200,1
276,100,1503.20,200,1
277,100,1506.44,200,1
278,100,1377.32,200,1
279,100,1378.40,200,1
280,100,1376.94,200,1
281,100,1529.91,200,1
282,100,1529.62,200,1
283,100,1502.76,200,1
284,100,1376.07,200,1
285,100,1375.88,200,1
286,100,1500.07,200,1
287,100,1497.56,200,1
288,100,1471.79,200,1
289,100,1433.76,200,1
290,100,1666.38,200,1
291,100,1666.80,200,1
292,100,1454.85,200,1
293,100,1423.17,200,1
294,100,1396.28,200,1
295,100,1394.66,200,1
296,100,1419.45,200,1
297,100,1420.13,200,1
298,100,1410.15,200,1
299,100,1387.13,200,1
300,100,1395.29,200,1
301,100,1698.12,200,1
302,100,1697.89,200,1
303,100,1388.52,200,1
304,100,1385.31,200,1
305,100,1394.77,200,1
306,100,566.71,200,1
307,100,558.39,200,1
308,100,689.97,200,1
309,100,560.62,200,1
310,100,870.65,200,1
311,100,566.10,200,1
312,100,567.39,200,1
313,100,576.89,200,1
314,100,567.28,200,1
315,100,565.28,200,1
316,100,868.09,200,1
317,100,688.19,200,1
318,100,690.09,200,1
319,100,688.14,200,1
320,100,677.62,200,1
321,100,687.72,200,1
322,100,687.47,200,1
323,100,688.47,200,1
324,100,676.76,200,1
325,100,687.11,200,1
326,100,686.74,200,1
327,100,686.66,200,1
328,100,646.21,200,1
329,100,686.70,200,1
330,100,683.69,200,1
331,100,681.98,200,1
332,100,638.63,200,1
333,100,680.92,200,1
334,100,670.62,200,1
335,100,678.75,200,1
336,100,679.14,200,1
337,100,678.66,200,1
338,100,679.75,200,1
339,100,713.82,200,1
340,100,615.31,200,1
341,100,1074.70,200,1
342,100,669.65,200,1
343,100,678.74,200,1
344,100,680.54,200,1
345,100,717.99,200,1
346,100,678.63,200,1
347,100,673.65,200,1
348,100,666.94,200,1
349,100,657.30,200,1
350,100,750.80,200,1
351,100,377.56,200,1
352,100,376.87,200,1
353,100,377.02,200,1
354,100,376.39,200,1
355,100,374.23,200,1
356,100,372.71,200,1
357,100,163.93,200,1
358,100,398.32,200,1
359,100,136.24,200,1
360,100,419.91,200,1
361,100,396.34,200,1
362,100,370.28,200,1
363,100,779.93,200,1
364,100,698.67,200,1
365,100,398.24,200,1
366,100,393.88,200,1
367,100,356.25,200,1
368,100,362.53,200,1
369,100,385.62,200,1
370,100,792.39,200,1
371,100,814.03,200,1
372,100,390.29,200,1
373,100,680.15,200,1
374,100,384.85,200,1
375,100,427.79,200,1
376,100,406.85,200,1
377,100,442.74,200,1
378,100,459.55,200,1
379,100,384.38,200,1
380,100,384.70,200,1
381,100,337.90,200,1
382,100,331.14,200,1
383,100,331.11,200,1
384,100,331.03,200,1
385,100,362.67,200,1
386,100,328.64,200,1
387,100,359.90,200,1
388,100,553.12,200,1
389,100,544.25,200,1
390,100,543.26,200,1
391,100,534.47,200,1
392,100,517.39,200,1
393,100,517.30,200,1
394,100,340.87,200,1
395,100,522.92,200,1
396,100,514.23,200,1
397,100,521.38,200,1
398,100,942.74,200,1
399,100,518.48,200,1
400,100,537.31,200,1
401,100,522.91,200,1
402,100,517.87,200,1
403,100,545.59,200,1
404,100,517.66,200,1
405,100,535.26,200,1
406,100,507.78,200,1
407,100,525.45,200,1
408,100,534.83,200,1
409,100,535.30,200,1
410,100,537.35,200,1
411,100,533.80,200,1
412,100,477.67,200,1
413,100,462.96,200,1
414,100,1068.71,200,1
415,100,983.82,200,1
416,100,504.37,200,1
417,100,503.35,200,1
418,100,523.55,200,1
419,100,982.88,200,1
420,100,516.73,200,1
421,100,405.49,200,1
422,100,538.15,200,1
423,100,1114.91,200,1
424,100,512.60,200,1
425,100,517.61,200,1
426,100,599.13,200,1
427,100,517.89,200,1
428,100,512.47,200,1
429,100,516.97,200,1
430,100,512.28,200,1
431,100,511.83,200,1
432,100,618.97,200,1
433,100,512.05,200,1
434,100,975.01,200,1
435,100,521.18,200,1
436,100,515.45,200,1
437,100,600.33,200,1
438,100,536.73,200,1
439,100,1039.07,200,1
440,100,130.86,200,1
441,100,968.44,200,1
442,100,535.42,200,1
443,100,595.87,200,1
444,100,617.01,200,1
445,100,546.93,200,1
446,100,734.51,200,1
447,100,733.73,200,1
448,100,785.77,200,1
449,100,735.25,200,1
450,100,733.65,200,1
451,100,735.10,200,1
452,100,733.56,200,1
453,100,734.09,200,1
454,100,733.40,200,1
455,100,733.28,200,1
456,100,751.63,200,1
457,100,710.40,200,1
458,100,709.90,200,1
459,100,708.88,200,1
460,100,708.81,200,1
461,100,1013.23,200,1
462,100,708.49,200,1
463,100,707.70,200,1
464,100,754.83,200,1
465,100,704.25,200,1
466,100,739.39,200,1
467,100,686.86,200,1
468,100,686.59,200,1
469,100,717.04,200,1
470,100,701.51,200,1
471,100,701.92,200,1
472,100,794.32,200,1
473,100,691.67,200,1
474,100,639.40,200,1
475,100,639.54,200,1
476,100,234.42,200,1
477,100,847.32,200,1
478,100,847.96,200,1
479,100,847.87,200,1
480,100,786.33,200,1
481,100,759.70,200,1
482,100,763.51,200,1
483,100,760.51,200,1
484,100,637.62,200,1
485,100,129.15,200,1
486,100,130.42,200,1
487,100,565.19,200,1
488,100,125.64,200,1
489,100,576.31,200,1
490,100,580.47,200,1
491,100,578.35,200,1
492,100,578.07,200,1
493,100,575.28,200,1
494,100,577.74,200,1
495,100,121.60,200,1
496,100,1116.85,200,1
497,100,114.66,200,1
498,100,568.61,200,1
499,100,569.03,200,1
500,100,569.02,200,1
501,100,570.15,200,1
502,100,615.58,200,1
503,100,103.14,200,1
504,100,700.39,200,1
505,100,707.46,200,1
506,100,640.02,200,1
507,100,625.73,200,1
508,100,559.75,200,1
509,100,674.40,200,1
510,100,698.19,200,1
511,100,699.13,200,1
512,100,693.67,200,1
513,100,620.32,200,1
514,100,620.33,200,1
515,100,619.69,200,1
516,100,607.18,200,1
517,100,604.69,200,1
518,100,608.64,200,1
519,100,610.95,200,1
520,100,609.18,200,1
521,100,608.02,200,1
522,100,611.09,200,1
523,100,1008.16,200,1
524,100,603.86,200,1
525,100,605.76,200,1
526,100,643.53,200,1
527,100,321.35,200,1
528,100,597.54,200,1
529,100,642.17,200,1
530,100,993.21,200,1
531,100,597.57,200,1
532,100,600.00,200,1
533,100,649.95,200,1
534,100,657.40,200,1
535,100,739.66,200,1
536,100,1172.66,200,1
537,100,1222.61,200,1
538,100,742.62,200,1
539,100,682.06,200,1
540,100,679.70,200,1
541,100,616.27,200,1
542,100,1339.24,200,1
543,100,602.06,200,1
544,100,575.34,200,1
545,100,401.49,200,1
546,100,829.07,200,1
547,100,446.11,200,1
548,100,510.58,200,1
549,100,457.61,200,1
550,100,429.66,200,1
551,100,510.45,200,1
552,100,413.76,200,1
553,100,462.41,200,1
554,100,457.45,200,1
555,100,691.54,200,1
556,100,462.16,200,1
557,100,1023.23,200,1
558,100,421.05,200,1
559,100,413.17,200,1
560,100,515.82,200,1
561,100,461.77,200,1
562,100,806.43,200,1
563,100,425.45,200,1
564,100,702.78,200,1
565,100,690.45,200,1
566,100,137.38,200,1
567,100,492.61,200,1
568,100,642.49,200,1
569,100,458.59,200,1
570,100,652.55,200,1
571,100,627.33,200,1
572,100,652.20,200,1
573,100,639.43,200,1
574,100,638.79,200,1
575,100,558.27,200,1
576,100,539.71,200,1
577,100,151.05,200,1
578,100,387.57,200,1
579,100,551.49,200,1
580,100,551.59,200,1
581,100,539.67,200,1
582,100,539.29,200,1
583,100,549.73,200,1
584,100,539.54,200,1
585,100,771.08,200,1
586,100,632.18,200,1
587,100,148.50,200,1
588,100,548.57,200,1
589,100,736.25,200,1
590,100,548.82,200,1
591,100,546.63,200,1
592,100,546.88,200,1
593,100,539.35,200,1
594,100,548.18,200,1
595,100,674.38,200,1
596,100,534.92,200,1
597,100,94.81,200,1
598,100,685.81,200,1
599,100,620.20,200,1
600,100,680.26,200,1
601,100,715.33,200,1
602,100,617.21,200,1
603,100,607.33,200,1
604,100,668.69,200,1
605,100,594.92,200,1
606,100,617.26,200,1
607,100,537.31,200,1
608,100,844.22,200,1
609,100,595.00,200,1
610,100,645.44,200,1
611,100,649.18,200,1
612,100,645.77,200,1
613,100,593.30,200,1
614,100,592.45,200,1
615,100,868.21,200,1
616,100,631.11,200,1
617,100,625.48,200,1
618,100,641.31,200,1
619,100,699.20,200,1
620,100,639.70,200,1
621,100,639.84,200,1
622,100,644.07,200,1
623,100,586.56,200,1
624,100,587.15,200,1
625,100,642.81,200,1
626,100,589.44,200,1
627,100,650.99,200,1
628,100,699.26,200,1
629,100,721.27,200,1
630,100,697.73,200,1
631,100,694.89,200,1
632,100,661.85,200,1
633,100,121.36,200,1
634,100,674.36,200,1
635,100,644.53,200,1
636,100,606.57,200,1
637,100,610.01,200,1
638,100,590.74,200,1
639,100,592.87,200,1
640,100,588.17,200,1
641,100,804.40,200,1
642,100,604.54,200,1
643,100,599.38,200,1
644,100,595.86,200,1
645,100,580.27,200,1
646,100,616.79,200,1
647,100,568.82,200,1
648,100,594.55,200,1
649,100,591.44,200,1
650,100,590.60,200,1
651,100,591.26,200,1
652,100,591.27,200,1
653,100,590.96,200,1
654,100,229.09,200,1
655,100,796.16,200,1
656,100,580.37,200,1
657,100,542.93,200,1
658,100,592.29,200,1
659,100,590.32,200,1
660,100,584.97,200,1
661,100,562.88,200,1
662,100,460.55,200,1
663,100,448.27,200,1
664,100,411.18,200,1
665,100,411.22,200,1
666,100,448.83,200,1
667,100,448.62,200,1
668,100,447.82,200,1
669,100,410.78,200,1
670,100,409.59,200,1
671,100,448.06,200,1
672,100,196.05,200,1
673,100,201.11,200,1
674,100,428.39,200,1
675,100,201.27,200,1
676,100,136.46,200,1
677,100,200.35,200,1
678,100,478.96,200,1
679,100,464.02,200,1
680,100,463.27,200,1
681,100,462.82,200,1
682,100,462.75,200,1
683,100,477.31,200,1
684,100,462.64,200,1
685,100,462.76,200,1
686,100,462.41,200,1
687,100,462.63,200,1
688,100,476.90,200,1
689,100,463.50,200,1
690,100,417.28,200,1
691,100,396.80,200,1
